train_loss,valid_loss
5095637.0,5536329.0
5083413.5,5526085.0
5071763.5,5516363.5
5058304.5,5498914.5
5045490.5,5485164.0
5032141.5,5474885.0
5019059.5,5461989.0
5006242.5,5447834.0
4993827.5,5437301.5
4981623.0,5423477.5
4969508.5,5408623.0
4958421.5,5401177.5
4947847.5,5388754.5
4941166.0,5382084.5
4925760.5,5360232.0
4911829.0,5356103.0
4895885.0,5324554.0
4884390.0,5317639.0
4875702.0,5319858.0
4862242.5,5279309.5
4848886.0,5289780.0
4835500.0,5266191.0
4823693.5,5241767.0
4812596.5,5251135.0
4800276.0,5220898.0
4787721.0,5213638.0
4775121.5,5198421.0
4762803.5,5176374.5
4750785.0,5169817.0
4739356.0,5153557.5
4728578.5,5146869.0
4717365.5,5123737.0
4705662.5,5124989.5
4692797.0,5094156.0
4680108.0,5087117.0
4667262.0,5076281.0
4655304.0,5053703.5
4643852.0,5051347.0
4632236.5,5035187.5
4620816.5,5020237.5
4609901.0,5011844.5
4600456.5,5008251.5
4591285.5,4983381.0
4584148.0,4997578.0
4571314.5,4948041.5
4556982.5,4952121.0
4540558.0,4927810.0
4527906.0,4908505.5
4518662.0,4918571.5
4510048.0,4886454.5
4500457.0,4891868.5
4485809.0,4858037.0
4470884.0,4849465.5
4458670.5,4846271.5
4449445.0,4818581.0
4440502.0,4826292.5
4429081.5,4800163.0
4416624.0,4784138.0
4403016.5,4769080.0
4390624.5,4759379.5
4379941.0,4751109.5
4370142.0,4731282.5
4360797.5,4729550.5
4349848.5,4700499.5
4337923.5,4693387.0
4324844.5,4674120.5
4312348.0,4666955.5
4300642.0,4651164.5
4289512.5,4632602.5
4279055.0,4625549.5
4269162.5,4608080.5
4259702.5,4603605.0
4249951.5,4587418.0
4240645.0,4577505.0
4229245.0,4553370.0
4217459.5,4542771.0
4203708.5,4519504.5
4190312.25,4509815.0
4178059.25,4499806.5
4167161.0,4480021.0
4157342.0,4472187.0
4148257.5,4464171.0
4140077.75,4448464.0
4130639.0,4440894.0
4120896.25,4427471.5
4107607.25,4409365.5
4093419.0,4393679.5
4079338.25,4381567.0
4067492.5,4368830.5
4057745.0,4359385.0
4049126.0,4356882.0
4041356.0,4340760.0
4032448.75,4342245.5
4022572.25,4318878.5
4008338.25,4308125.5
3993717.0,4293920.0
3980668.0,4279302.5
3970153.5,4275268.5
3961570.5,4260953.0
3953689.75,4262745.5
3945884.75,4244821.0
3935340.0,4244969.0
3923150.75,4214537.5
3909147.75,4209434.0
3896100.25,4196104.0
3885051.0,4177788.75
3875896.0,4182075.0
3867883.0,4157279.25
3860024.75,4168928.5
3852128.5,4138797.25
3841151.75,4142968.75
3828565.5,4114574.75
3815086.0,4109249.25
3802551.0,4097033.5
3791842.5,4082437.25
3782801.0,4087200.5
3774876.0,4061654.25
3767461.0,4081447.25
3760130.25,4041858.75
3750448.25,4058824.5
3738843.5,4022040.5
3724985.0,4022298.25
3711895.0,4010633.5
3700819.0,3993895.5
3691681.25,4003844.75
3683782.5,3969123.75
3676600.75,3993139.0
3669465.5,3951393.75
3660587.25,3973564.0
3650049.5,3932822.75
3636758.0,3942518.25
3623677.0,3924435.0
3612384.25,3909984.0
3603130.75,3919405.0
3594295.5,3883099.5
3585731.0,3905669.0
3577973.0,3866425.5
3570373.0,3890845.0
3562586.75,3846311.0
3552532.0,3870870.75
3541759.5,3825656.75
3529033.75,3837073.5
3516069.0,3807927.5
3505018.5,3803148.5
3495460.75,3800096.0
3486865.75,3771404.5
3479142.75,3793264.5
3471467.25,3738576.0
3463628.25,3777592.25
3455481.25,3717881.75
3445535.5,3745359.25
3435008.5,3704227.75
3423452.0,3711181.75
3411731.25,3689153.75
3400690.25,3679091.75
3390598.75,3674705.75
3381469.0,3653596.75
3373030.75,3664447.25
3365437.0,3621937.75
3357956.75,3655213.25
3351380.75,3596286.0
3344317.5,3641988.75
3337738.0,3576547.0
3328028.25,3615392.25
3315586.75,3554495.25
3301835.5,3575802.25
3288842.25,3548887.5
3278254.0,3542156.75
3269945.25,3560372.75
3263241.5,3508887.5
3257146.0,3566197.25
3250074.0,3489055.0
3239639.75,3530751.0
3227770.5,3491571.75
3215599.25,3487877.75
3205005.5,3493870.0
3195597.25,3460142.75
3186466.5,3472686.0
3177355.5,3447636.5
3168582.5,3452526.0
3160368.25,3431049.0
3152752.25,3443193.0
3145804.0,3403304.25
3139891.0,3440926.75
3134210.75,3376864.25
3128210.0,3434051.5
3122695.0,3352044.5
3114284.5,3412134.25
3099738.5,3329363.5
3082991.5,3352887.5
3070151.0,3357211.5
3062985.5,3308615.5
3058664.0,3369645.25
3053554.75,3292481.5
3045845.0,3338093.25
3037107.25,3303740.75
3025532.0,3289548.0
3012149.5,3294503.25
3000868.75,3272554.75
2993567.5,3283593.75
2989227.25,3261576.0
2984903.0,3273013.25
2975180.75,3238438.75
2963311.0,3262083.25
2951740.5,3217691.5
2942537.75,3242287.5
2934412.5,3219477.25
2926021.0,3201068.5
2918026.75,3228407.5
2911031.75,3167370.75
2904254.25,3237943.5
2897447.75,3152429.75
2888859.75,3206185.5
2878802.75,3150223.25
2869267.25,3158992.5
2861115.25,3152818.5
