train_loss,valid_loss
7890788.0,8220855.5
7869668.5,8202258.5
7850401.5,8164714.5
7827916.0,8155280.5
7799637.5,8120914.5
7774810.0,8095592.0
7752320.5,8092549.5
7730411.0,8038880.5
7705545.5,8034871.0
7683102.0,7993424.5
7662228.0,7968874.0
7640152.5,7964161.0
7619203.5,7913585.5
7599461.0,7929571.0
7580001.0,7887586.5
7559221.0,7868449.0
7541135.0,7869377.5
7521098.0,7818858.0
7504548.5,7802627.5
7473632.0,7782162.5
7447412.5,7731283.5
7423971.0,7741986.5
7402012.5,7702551.0
7381935.5,7676691.0
7363806.5,7681098.0
7346389.5,7633420.5
7326350.5,7629930.0
7305673.0,7598537.0
7280531.5,7559096.0
7256865.0,7554629.5
7233283.5,7523820.5
7212950.0,7508210.5
7193738.5,7486340.5
7172672.5,7464082.0
7153891.5,7450350.5
7136949.0,7424298.0
7119993.0,7410105.5
7098831.5,7365722.5
7076205.0,7357353.5
7050377.5,7335287.5
7028231.0,7303723.5
7007869.0,7310077.5
6988460.0,7260422.0
6969152.0,7252668.0
6948949.0,7238908.5
6931184.0,7194234.5
6912724.0,7207600.0
6894072.5,7149258.5
6869180.0,7135557.0
6845951.0,7132120.0
6826079.0,7089795.5
6807778.5,7101242.5
6789364.0,7051802.0
6768893.0,7038824.0
6748339.0,7021637.5
6728060.0,6986823.5
6710259.5,6989587.0
6693507.5,6945946.0
6678326.0,6961285.0
6660512.0,6911953.0
6641968.0,6909159.0
6620041.0,6894068.5
6603532.0,6855790.0
6583347.5,6867962.5
6562150.5,6807594.0
6534515.0,6791517.5
6513286.0,6791234.5
6498571.5,6749196.5
6483494.5,6761778.5
6467434.5,6720062.5
6445572.0,6686968.0
6428291.0,6708588.5
6412344.5,6641578.0
6396463.5,6663038.0
6370653.5,6607944.0
6344455.0,6588962.5
6325673.5,6608732.0
6311363.0,6548797.5
6292766.5,6548645.0
6270591.0,6517333.5
6251171.0,6487839.0
6235263.5,6499774.0
6218853.5,6450990.5
6198031.0,6443791.0
6178283.0,6431805.5
6161036.5,6393597.5
6145636.0,6411751.5
6129060.0,6354620.0
6112533.0,6360528.0
6095813.0,6337424.5
6083439.5,6324524.0
6070544.0,6332833.0
6059558.5,6296083.0
6032377.5,6249160.0
6006565.5,6264838.5
5983351.0,6211824.5
5963362.0,6204264.0
5949120.0,6216655.0
5937318.0,6157463.0
5924578.0,6164851.5
5899217.0,6116033.0
5875016.0,6096802.5
5855810.0,6106576.5
5839911.0,6059653.0
5824612.5,6060985.5
5809331.5,6040517.0
5793443.5,6018375.5
5773715.5,6005630.0
5753176.5,5987718.5
5733644.5,5956396.0
5716771.5,5951091.0
5700271.5,5929841.0
5684626.5,5906104.0
5670333.5,5911845.5
5653229.5,5857730.0
5637632.0,5880089.0
5620169.0,5825711.0
5601810.5,5831415.0
5581820.0,5797950.5
5562234.5,5782281.0
5545298.5,5776294.5
5529202.5,5745463.0
5512595.5,5739389.5
5494982.0,5704744.0
5478586.5,5701764.5
5463330.0,5678245.0
5449410.0,5673787.5
5435102.0,5641646.5
5424419.5,5669358.0
5416448.5,5620236.5
5413582.5,5671907.5
5403561.0,5582112.0
5374939.0,5589598.0
5337191.0,5573586.0
5319498.5,5524038.5
5310707.0,5563495.5
5297898.0,5510275.5
5278644.0,5488835.0
5257649.5,5509779.0
5243053.5,5427045.0
5223667.0,5437918.0
5206646.0,5437459.0
5194906.5,5388134.5
5178936.5,5400209.0
5161130.0,5362703.0
5141296.0,5349372.5
5124576.5,5359432.0
5112408.5,5311792.5
5098002.5,5308995.0
5077828.0,5294252.5
5059463.5,5257042.0
5046714.0,5270588.5
5032769.5,5232441.5
5013727.0,5215982.0
4996440.0,5213937.0
4983469.0,5172244.5
4968141.5,5184646.5
4951903.0,5138398.5
4936642.5,5140517.0
4921286.5,5126934.5
4905511.0,5102230.5
4890137.5,5089299.5
4875039.5,5073579.5
4858325.5,5054469.5
4842928.0,5048706.5
4828591.5,5019392.5
4813453.0,5014761.0
4798004.5,4999977.5
4782971.0,4972714.0
4768517.0,4979389.5
4754055.0,4936112.5
4740888.5,4959971.0
4729314.5,4902295.0
4720429.0,4956239.0
4713295.0,4881502.0
4712802.0,4936018.5
4700006.5,4871607.5
4680852.5,4858400.0
4643090.5,4847221.5
4621102.0,4806379.0
4615540.0,4848078.5
4612972.5,4807070.0
4605987.0,4792870.5
4574247.0,4763295.5
4549163.5,4729375.5
4536496.0,4753364.5
4531532.5,4717548.5
4523802.5,4711429.5
4499477.0,4677216.5
4476537.0,4655217.5
4461451.5,4662651.0
4452802.5,4634449.0
4442707.0,4634339.5
4424292.5,4594427.0
4405672.0,4598096.5
4390311.0,4570601.5
4377636.0,4565091.5
4364866.0,4551489.0
4350121.5,4515601.0
4335844.0,4541647.5
4322570.0,4484688.5
4308977.0,4512296.0
4294519.0,4462424.0
4278749.5,4462822.0
4263738.5,4445420.0
4250000.5,4424488.0
4236741.0,4424430.0
4223334.0,4392660.5
4209345.0,4397387.0
4195376.0,4369479.0
4181949.5,4363320.0
4169045.5,4347590.5
4156705.0,4338185.0
4144330.25,4312044.5
4132448.5,4331004.0
4121440.25,4271462.5
4113615.5,4346558.5
4110161.5,4245936.5
4107838.25,4354866.0
4102986.0,4224340.0
4073525.25,4248962.5
4041542.75,4230127.0
4024234.25,4175296.0
4019637.25,4249304.0
4014904.75,4169862.0
3995276.75,4168922.25
3976849.25,4181100.75
3968590.5,4121498.75
3954361.0,4151393.75
3936501.25,4100067.0
3919306.75,4085938.5
3910128.25,4117141.75
3904139.5,4052743.25
3886882.0,4061022.25
3869462.5,4056211.0
3856322.5,4005997.25
3846448.75,4037853.25
3833734.75,3998451.75
3817715.25,3978174.25
3804915.5,3993255.25
3794903.75,3951026.5
3783068.75,3959558.75
3768943.25,3935106.75
3755440.5,3922197.25
3744136.25,3919888.0
3733051.0,3895469.25
3719736.0,3889956.5
3706726.75,3881599.5
3695232.5,3848338.25
3684710.75,3868575.25
3674187.25,3825687.5
3663149.0,3842505.25
3653246.5,3818228.0
3646457.0,3820481.25
3639332.75,3811912.25
3635381.75,3812785.75
3623224.0,3766448.25
3609199.25,3791574.25
3589024.0,3723597.25
3567362.75,3730945.25
3550449.5,3726847.5
3540762.5,3691559.0
3536466.75,3729404.0
3533144.5,3685235.75
3525540.25,3699337.0
3511037.0,3659813.0
3492532.5,3643972.0
3472572.25,3636323.75
3458141.25,3605203.0
3449286.5,3624458.25
3443175.25,3602024.25
3437011.25,3593988.5
3425320.75,3583151.5
3411663.5,3575471.25
3394599.5,3533502.0
3379322.0,3545207.5
3367370.75,3522035.75
3357763.5,3506470.25
3349583.5,3519016.0
3339577.25,3478319.0
3328283.25,3486649.25
3315595.5,3464482.5
3302439.75,3457570.5
3289405.0,3436710.75
3277715.75,3429354.75
3267146.0,3425913.5
3256835.0,3396427.5
3246821.0,3413365.75
3236953.25,3371481.0
3226990.25,3382534.75
3217238.5,3366621.75
3208050.25,3360899.0
3197736.5,3337619.75
3186411.0,3341926.0
3174479.75,3311092.5
3162825.75,3314576.5
3150724.0,3290497.0
3139160.0,3286357.25
3127981.5,3269714.5
3117026.75,3269508.5
3106509.75,3242297.25
3096371.0,3251453.25
3086480.0,3219821.0
3076947.0,3230120.25
3068120.25,3205373.25
3060169.0,3216273.75
3053876.0,3188724.5
3050676.5,3223120.5
3049470.0,3182528.0
3050158.5,3214045.25
3041083.25,3164423.0
3023895.25,3152819.25
2995664.75,3129747.25
2973807.25,3096093.75
2965631.0,3139516.0
2967950.25,3097553.75
2969003.5,3135546.75
2961188.0,3084080.0
2942766.25,3064996.0
2920016.5,3078817.25
2907792.75,3014092.75
2903796.5,3078576.0
2900520.25,3007201.75
2884300.0,3009712.5
2866952.75,3017454.0
2855705.75,2971567.25
2849928.0,3010601.5
2844509.0,2958965.0
2830754.25,2961760.5
2815516.25,2941952.0
2804896.75,2925847.0
2798810.5,2952916.5
2792323.5,2899206.0
2780167.0,2917057.0
2767216.5,2890839.5
2756802.5,2873582.75
2749297.5,2898791.25
2741739.5,2852542.25
2730810.0,2859863.5
2719484.25,2848764.75
2709381.75,2827547.25
2700842.0,2836178.75
2692622.0,2809767.0
2683490.75,2808366.75
2673536.5,2800896.5
2663588.5,2787268.5
2654477.5,2781252.5
2646252.75,2766753.25
2637832.75,2770134.0
2629549.25,2743487.5
2620670.25,2753395.75
2612767.75,2728730.25
2604793.0,2733980.5
2598197.25,2725979.5
2591702.25,2711877.75
2585491.5,2710686.75
2578286.0,2707245.75
2571683.25,2688422.25
2561612.0,2689445.5
2552053.0,2661569.5
2539057.25,2663134.75
2526784.25,2636286.0
2513095.5,2631201.75
2501491.25,2617003.5
2491984.75,2607259.25
2483886.5,2608927.0
2476537.25,2587750.0
2469013.0,2593739.75
2461833.25,2573378.25
2454213.0,2571706.25
2447618.5,2572320.75
2441756.25,2543290.75
2436453.75,2572715.25
2432515.5,2531345.0
2425727.75,2555183.25
2417324.5,2514788.75
2404076.25,2515712.5
2390118.75,2496620.0
2377455.25,2478829.0
2366622.5,2489543.25
2358186.25,2453484.0
2350310.25,2474342.75
2342943.5,2448025.25
2335625.5,2447862.0
2329302.25,2446738.25
2323797.5,2427613.25
2317199.0,2437046.0
2310960.5,2410281.5
2300254.25,2407322.75
2289934.75,2393483.5
2278457.75,2378757.5
2268426.0,2377387.25
2259910.5,2359724.5
2251951.75,2365386.25
2243855.5,2338123.75
2235216.25,2348468.5
2226634.0,2322461.75
2218149.75,2324511.5
2210166.25,2314552.5
2202911.0,2302938.5
2196293.5,2306701.5
2190526.5,2289311.25
2184813.75,2295814.5
2180983.5,2287648.0
2178299.5,2288150.25
2180108.0,2306434.5
2183778.75,2280565.75
2185351.0,2317916.5
2177820.5,2235240.0
2149892.25,2242814.75
2123426.25,2213267.5
2110121.0,2206948.0
2112479.75,2245943.0
2119652.75,2218600.0
2118380.75,2214246.75
2104448.25,2202558.25
2083039.625,2156836.0
2067993.375,2176387.25
2066193.5,2164025.75
2064940.625,2161112.5
2057227.375,2152384.25
2046396.375,2132424.25
2037894.75,2144620.25
2031065.0,2110969.25
2018962.375,2121286.25
2009158.75,2099391.75
2004612.25,2087258.5
2000211.5,2116808.0
1992864.875,2063793.375
1979230.75,2070940.875
1969489.5,2077668.375
1965437.125,2039315.75
1959863.625,2065502.625
1951103.5,2038120.75
1941135.25,2015618.25
1935061.5,2043756.0
1929862.875,2011960.0
1922007.0,2005721.25
1913489.125,2010740.75
1906134.625,1984606.0
1899934.5,1993588.25
1894258.25,1985345.375
1887393.5,1969221.375
1879331.0,1968167.375
1871838.75,1958271.125
1865673.875,1951358.375
1859549.125,1944546.875
1851756.75,1936560.0
1843718.125,1924321.25
1836710.0,1925175.375
1830729.25,1916434.5
1824462.75,1904768.0
1817314.875,1906214.875
1810123.875,1887756.5
1803210.875,1889960.25
1796614.5,1880370.875
1790359.5,1868654.875
1784356.25,1873329.5
1778695.375,1857520.25
1773614.25,1861594.25
1770591.0,1862269.125
1771274.0,1863665.75
1777901.125,1892504.625
1791224.75,1888094.375
1800125.25,1901939.125
1793277.125,1849341.875
1761817.75,1808492.875
1727791.0,1810770.875
1717196.125,1799776.0
1724267.625,1835910.0
1734562.0,1825092.75
1735281.25,1800182.25
1717140.75,1795271.125
1695081.25,1749541.125
1677898.25,1764746.0
1677742.375,1778152.25
1681409.5,1741279.0
1672633.25,1755239.75
1658476.5,1726129.125
1644160.0,1712829.125
1642172.625,1747248.0
1645142.625,1714939.75
1636728.25,1700398.5
1625635.125,1705111.625
1616193.25,1682710.875
1609598.375,1683418.25
1604981.25,1685908.5
1599614.125,1670592.5
1594013.25,1667557.125
1587985.75,1663029.25
1580014.375,1649121.875
1571732.125,1642048.875
1565931.75,1640555.75
1562490.625,1636071.375
1557951.625,1627571.75
1550294.75,1622307.75
1542329.875,1608396.875
1536048.375,1608695.0
1530645.875,1605208.125
1525551.75,1589687.625
1520241.875,1595203.0
1514608.25,1582039.75
1508334.5,1574170.5
1502057.25,1575531.5
1495866.25,1558543.375
1489707.625,1557988.75
1483996.0,1555251.75
1478983.5,1543870.625
1474061.625,1543409.875
1469076.625,1536250.25
1463777.25,1530030.5
1458433.375,1527221.75
1452821.0,1515667.125
1446749.375,1511441.25
1440608.625,1506447.625
1434462.875,1499004.625
1428436.625,1489976.625
1422739.75,1490413.875
1417357.125,1480735.75
1412021.375,1475917.625
1406688.0,1471858.5
1401263.625,1462512.875
1395729.125,1459673.375
1390489.0,1452917.25
1385450.0,1447312.125
1380458.0,1444979.375
1375827.375,1437625.25
1371699.375,1439974.75
1368598.25,1430466.25
1367446.625,1444352.875
1370739.875,1446232.125
1380055.25,1477986.5
1397992.375,1491003.375
1415821.625,1503536.0
1408207.375,1434552.625
1370153.0,1393645.25
1330571.25,1397467.75
1326431.375,1402658.25
1343684.0,1430503.0
1349621.375,1408248.625
1334648.0,1365019.125
1317041.5,1390459.125
1308323.0,1356083.5
1297484.125,1346762.25
1295159.875,1384992.875
1296774.5,1333822.0
1285633.625,1331801.875
1275669.5,1350892.5
1268017.5,1319778.625
1265794.0,1330833.375
1268573.5,1332077.375
1256795.25,1300302.5
1245080.5,1302704.5
1245229.875,1313690.125
1244292.5,1294666.25
1233488.875,1279391.75
1224902.875,1294580.75
1222925.75,1279216.625
1218461.25,1263812.5
1212111.125,1278440.0
1207128.5,1257912.0
1202427.375,1249891.0
1197513.25,1261364.75
1192046.75,1240901.625
1186401.5,1237397.75
1183444.0,1245100.5
1179473.25,1227863.0
1173138.25,1219016.0
1167599.125,1226933.625
1163601.375,1212330.25
1159250.875,1208310.5
1154570.625,1209759.75
1149470.875,1195956.125
1144753.125,1196686.375
1140568.625,1192650.25
1136438.875,1182365.75
1131528.0,1184551.0
1126572.75,1176515.625
1122228.75,1170915.375
1118302.375,1169893.75
1113916.375,1162135.0
1108976.375,1157858.25
1104191.25,1154057.375
1099925.625,1147138.5
1095731.75,1146226.875
1091208.375,1139328.25
1086487.75,1133167.625
1082131.625,1132968.625
1078128.125,1125394.0
1073931.0,1121144.625
1069458.5,1117655.375
1065050.125,1111021.375
1060821.75,1108512.0
1056748.5,1104569.875
1052850.375,1096966.75
1048842.625,1098179.5
1044957.4375,1090095.5
1041349.1875,1088118.75
1038527.4375,1087859.125
1036727.5,1086462.5
1035863.1875,1085514.25
1035864.875,1093155.875
1037578.1875,1088949.5
1040540.4375,1105292.125
1046808.625,1106295.625
1049792.125,1102849.5
1047918.25,1089249.375
1032264.0625,1062178.875
1010459.8125,1035052.5625
992739.9375,1044261.4375
988564.875,1039422.5625
993960.3125,1054400.375
1000577.3125,1062357.875
1003078.8125,1031176.4375
